,Billboard Chart Date,Year,Month,Title,Artist,Genre,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Explicitness,Duration (mins),Time Signature
263,2015-01-03,2015,1,Blank Space,Taylor Swift,Pop,3Dbgo1HE3DErIBNDIO4Hyd,68.0,8,0.774,0.5529999999999999,9.0,-6.815,1.0,0.0823,0.379,0.0,0.7390000000000001,0.514,102.055,0.0,5.0572333333333335,4.0
264,2014-12-27,2014,12,Blank Space,Taylor Swift,Pop,1p80LdxRV74UKvL8gnD7ky,68.0,7,0.752,0.6779999999999999,5.0,-5.421,1.0,0.0646,0.085,1.64e-06,0.13,0.583,96.009,0.0,3.863783333333333,4.0
265,2014-12-20,2014,12,Blank Space,Taylor Swift,Pop,1p80LdxRV74UKvL8gnD7ky,68.0,6,0.752,0.6779999999999999,5.0,-5.421,1.0,0.0646,0.085,1.64e-06,0.13,0.583,96.009,0.0,3.863783333333333,4.0
266,2014-12-13,2014,12,Blank Space,Taylor Swift,Pop,1p80LdxRV74UKvL8gnD7ky,68.0,5,0.752,0.6779999999999999,5.0,-5.421,1.0,0.0646,0.085,1.64e-06,0.13,0.583,96.009,0.0,3.863783333333333,4.0
267,2014-12-06,2014,12,Blank Space,Taylor Swift,Pop,1p80LdxRV74UKvL8gnD7ky,68.0,4,0.752,0.6779999999999999,5.0,-5.421,1.0,0.0646,0.085,1.64e-06,0.13,0.583,96.009,0.0,3.863783333333333,4.0
268,2014-11-29,2014,11,Blank Space,Taylor Swift,Pop,1p80LdxRV74UKvL8gnD7ky,68.0,3,0.752,0.6779999999999999,5.0,-5.421,1.0,0.0646,0.085,1.64e-06,0.13,0.583,96.009,0.0,3.863783333333333,4.0
269,2014-11-22,2014,11,Shake It Off,Taylor Swift,Pop,5xTtaWoae3wi06K5WfVUUH,69.0,12,0.648,0.785,7.0,-5.414,1.0,0.165,0.0561,0.0,0.14800000000000002,0.943,160.02,0.0,3.6533333333333333,4.0
270,2014-11-15,2014,11,Shake It Off,Taylor Swift,Pop,5xTtaWoae3wi06K5WfVUUH,69.0,11,0.648,0.785,7.0,-5.414,1.0,0.165,0.0561,0.0,0.14800000000000002,0.943,160.02,0.0,3.6533333333333333,4.0
271,2014-11-08,2014,11,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,16,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
272,2014-11-01,2014,11,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,15,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
273,2014-10-25,2014,10,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,14,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
274,2014-10-18,2014,10,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,13,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
275,2014-10-11,2014,10,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,12,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
276,2014-10-04,2014,10,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,11,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
277,2014-09-27,2014,9,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,10,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
278,2014-09-20,2014,9,All About That Bass,Meghan Trainor,Pop,0ifSeVGUr7py5GggttDhXw,65.0,9,0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,1.0,3.1459,4.0
279,2014-09-13,2014,9,Shake It Off,Taylor Swift,Pop,5xTtaWoae3wi06K5WfVUUH,69.0,2,0.648,0.785,7.0,-5.414,1.0,0.165,0.0561,0.0,0.14800000000000002,0.943,160.02,0.0,3.6533333333333333,4.0
280,2014-09-06,2014,9,Shake It Off,Taylor Swift,Pop,5xTtaWoae3wi06K5WfVUUH,69.0,1,0.648,0.785,7.0,-5.414,1.0,0.165,0.0561,0.0,0.14800000000000002,0.943,160.02,0.0,3.6533333333333333,4.0
281,2014-08-30,2014,8,Rude,MAGIC!,Pop,6RtPijgfPKROxEzTHNRiDp,79.0,17,0.774,0.7559999999999999,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,0.0,3.747333333333333,4.0
282,2014-08-23,2014,8,Rude,MAGIC!,Pop,6RtPijgfPKROxEzTHNRiDp,79.0,16,0.774,0.7559999999999999,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,0.0,3.747333333333333,4.0
283,2014-08-16,2014,8,Rude,MAGIC!,Pop,6RtPijgfPKROxEzTHNRiDp,79.0,15,0.774,0.7559999999999999,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,0.0,3.747333333333333,4.0
284,2014-08-09,2014,8,Rude,MAGIC!,Pop,6RtPijgfPKROxEzTHNRiDp,79.0,14,0.774,0.7559999999999999,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,0.0,3.747333333333333,4.0
285,2014-08-02,2014,8,Rude,MAGIC!,Pop,6RtPijgfPKROxEzTHNRiDp,79.0,13,0.774,0.7559999999999999,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,0.0,3.747333333333333,4.0
286,2014-07-26,2014,7,Rude,MAGIC!,Pop,6RtPijgfPKROxEzTHNRiDp,79.0,12,0.774,0.7559999999999999,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,0.0,3.747333333333333,4.0
287,2014-07-19,2014,7,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,3oiMJQAWVaxSubJ7b2VUtX,69.0,18,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,1.0,3.3323,4.0
288,2014-07-12,2014,7,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,3oiMJQAWVaxSubJ7b2VUtX,69.0,17,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,1.0,3.3323,4.0
289,2014-07-05,2014,7,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,3oiMJQAWVaxSubJ7b2VUtX,69.0,16,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,1.0,3.3323,4.0
290,2014-06-28,2014,6,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,3oiMJQAWVaxSubJ7b2VUtX,69.0,15,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,1.0,3.3323,4.0
291,2014-06-21,2014,6,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,3oiMJQAWVaxSubJ7b2VUtX,69.0,14,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,1.0,3.3323,4.0
292,2014-06-14,2014,6,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,3oiMJQAWVaxSubJ7b2VUtX,69.0,13,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,1.0,3.3323,4.0
293,2014-06-07,2014,6,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,3oiMJQAWVaxSubJ7b2VUtX,69.0,12,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,1.0,3.3323,4.0
294,2014-05-31,2014,5,All Of Me,John Legend,R&B/Soul,1mzGywacjpeik00PVLBPpF,64.0,32,0.606,0.72,5.0,-6.252999999999999,0.0,0.0283,0.000151,0.00165,0.0745,0.179,127.986,0.0,4.19355,4.0
295,2014-05-24,2014,5,All Of Me,John Legend,R&B/Soul,1mzGywacjpeik00PVLBPpF,64.0,31,0.606,0.72,5.0,-6.252999999999999,0.0,0.0283,0.000151,0.00165,0.0745,0.179,127.986,0.0,4.19355,4.0
296,2014-05-17,2014,5,All Of Me,John Legend,R&B/Soul,1mzGywacjpeik00PVLBPpF,64.0,30,0.606,0.72,5.0,-6.252999999999999,0.0,0.0283,0.000151,0.00165,0.0745,0.179,127.986,0.0,4.19355,4.0
297,2014-05-10,2014,5,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,17,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
298,2014-05-03,2014,5,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,16,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
299,2014-04-26,2014,4,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,15,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
300,2014-04-19,2014,4,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,14,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
301,2014-04-12,2014,4,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,13,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
302,2014-04-05,2014,4,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,12,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
303,2014-03-29,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,11,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
304,2014-03-22,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,10,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
305,2014-03-15,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,9,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
306,2014-03-08,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,8,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
307,2014-03-01,2014,3,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,22,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
308,2014-02-22,2014,2,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,21,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
309,2014-02-15,2014,2,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,20,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
310,2014-02-08,2014,2,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,19,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
311,2014-02-01,2014,2,Timber,Pitbull Featuring Ke$ha,Pop,5OKuFJwEG73Ni7TXbCMZKW,57.0,15,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,0.0,3.16955,4.0
312,2014-01-25,2014,1,Timber,Pitbull Featuring Ke$ha,Pop,5OKuFJwEG73Ni7TXbCMZKW,57.0,14,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,0.0,3.16955,4.0
313,2014-01-18,2014,1,Timber,Pitbull Featuring Ke$ha,Pop,5OKuFJwEG73Ni7TXbCMZKW,57.0,13,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,0.0,3.16955,4.0
314,2014-01-11,2014,1,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,4u44DcAxOfC4oBFEC85NxL,33.0,9,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,1.0,4.062216666666667,3.0
315,2014-01-04,2014,1,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,4u44DcAxOfC4oBFEC85NxL,33.0,8,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,1.0,4.062216666666667,3.0
316,2013-12-28,2013,12,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,48RrDBpOSSl1aLVCalGl5C,76.0,7,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,1.0,4.169816666666667,4.0
317,2013-12-21,2013,12,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,48RrDBpOSSl1aLVCalGl5C,76.0,6,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,1.0,4.169816666666667,4.0
318,2013-12-14,2013,12,Wrecking Ball,Miley Cyrus,Pop,2vwlzO0Qp8kfEtzTsCXfyE,77.0,15,0.53,0.422,5.0,-6.2620000000000005,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,0.0,3.6893333333333334,4.0
319,2013-12-07,2013,12,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,21,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
320,2013-11-30,2013,11,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,20,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
321,2013-11-23,2013,11,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,19,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
322,2013-11-16,2013,11,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,18,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
323,2013-11-09,2013,11,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,17,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
324,2013-11-02,2013,11,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,16,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
325,2013-10-26,2013,10,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,15,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
326,2013-10-19,2013,10,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,14,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
327,2013-10-12,2013,10,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,13,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
328,2013-10-05,2013,10,Wrecking Ball,Miley Cyrus,Pop,2vwlzO0Qp8kfEtzTsCXfyE,77.0,5,0.53,0.422,5.0,-6.2620000000000005,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,0.0,3.6893333333333334,4.0
329,2013-09-28,2013,9,Wrecking Ball,Miley Cyrus,Pop,2vwlzO0Qp8kfEtzTsCXfyE,77.0,4,0.53,0.422,5.0,-6.2620000000000005,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,0.0,3.6893333333333334,4.0
330,2013-09-21,2013,9,Roar,Katy Perry,Pop,6F5c58TMEs1byxUstkzVeM,78.0,5,0.5539999999999999,0.772,7.0,-4.8210000000000015,0.0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,0.0,3.7257666666666656,4.0
331,2013-09-14,2013,9,Roar,Katy Perry,Pop,6F5c58TMEs1byxUstkzVeM,78.0,4,0.5539999999999999,0.772,7.0,-4.8210000000000015,0.0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,0.0,3.7257666666666656,4.0
332,2013-09-07,2013,9,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,19,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
333,2013-08-31,2013,8,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,18,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
334,2013-08-24,2013,8,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,17,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
335,2013-08-17,2013,8,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,16,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
336,2013-08-10,2013,8,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,15,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
337,2013-08-03,2013,8,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,14,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
338,2013-07-27,2013,7,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,13,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
339,2013-07-20,2013,7,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,12,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
340,2013-07-13,2013,7,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,11,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
341,2013-07-06,2013,7,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,10,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
342,2013-06-29,2013,6,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,9,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
343,2013-06-22,2013,6,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,0n4bITAu0Y0nigrz3MFJMb,75.0,8,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0.0,4.397116666666666,4.0
344,2013-06-15,2013,6,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop/Rap,00FaBIFXUfzaaVcsQmTTJY,56.0,17,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,0.0,3.300666666666667,4.0
345,2013-06-08,2013,6,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop/Rap,00FaBIFXUfzaaVcsQmTTJY,56.0,16,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,0.0,3.300666666666667,4.0
346,2013-06-01,2013,6,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop/Rap,00FaBIFXUfzaaVcsQmTTJY,56.0,15,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,0.0,3.300666666666667,4.0
347,2013-05-25,2013,5,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop/Rap,00FaBIFXUfzaaVcsQmTTJY,56.0,14,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,0.0,3.300666666666667,4.0
348,2013-05-18,2013,5,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop/Rap,00FaBIFXUfzaaVcsQmTTJY,56.0,13,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,0.0,3.300666666666667,4.0
349,2014-03-22,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,10,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
350,2014-03-15,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,9,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
351,2014-03-08,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,8,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
352,2014-03-22,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,10,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
353,2014-03-15,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,9,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
354,2014-03-08,2014,3,Happy,Pharrell Williams,Pop,60nZcImufyMA1MKQY3dcCH,78.0,8,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,3.878666666666666,4.0
355,2014-03-01,2014,3,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,22,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
356,2014-02-22,2014,2,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,21,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
357,2014-02-15,2014,2,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,20,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
358,2014-02-08,2014,2,Dark Horse,Katy Perry Featuring Juicy J,Pop,59Bh54xKNPQRmSxUuysmaH,51.0,19,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,0.0,3.42425,4.0
359,2014-02-01,2014,2,Timber,Pitbull Featuring Ke$ha,Pop,5OKuFJwEG73Ni7TXbCMZKW,57.0,15,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,0.0,3.16955,4.0
360,2014-01-25,2014,1,Timber,Pitbull Featuring Ke$ha,Pop,5OKuFJwEG73Ni7TXbCMZKW,57.0,14,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,0.0,3.16955,4.0
361,2014-01-18,2014,1,Timber,Pitbull Featuring Ke$ha,Pop,5OKuFJwEG73Ni7TXbCMZKW,57.0,13,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,0.0,3.16955,4.0
362,2014-01-11,2014,1,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,4u44DcAxOfC4oBFEC85NxL,33.0,9,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,1.0,4.062216666666667,3.0
363,2014-01-04,2014,1,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,4u44DcAxOfC4oBFEC85NxL,33.0,8,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,1.0,4.062216666666667,3.0
364,2013-12-28,2013,12,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,48RrDBpOSSl1aLVCalGl5C,76.0,7,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,1.0,4.169816666666667,4.0
365,2013-12-21,2013,12,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,48RrDBpOSSl1aLVCalGl5C,76.0,6,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,1.0,4.169816666666667,4.0
366,2013-12-14,2013,12,Wrecking Ball,Miley Cyrus,Pop,2vwlzO0Qp8kfEtzTsCXfyE,77.0,15,0.53,0.422,5.0,-6.2620000000000005,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,0.0,3.6893333333333334,4.0
367,2013-12-07,2013,12,Royals,Lorde,Alternative,2dLLR6qlu5UJ5gk0dKz0h3,79.0,21,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,0.0,3.16975,4.0
