,Billboard Chart Date,Title,Artist,Genre,Year,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Explicitness,Duration (mins),Time Signature
687,2012-02-25,Stronger (What Doesn't Kill You),Kelly Clarkson,Pop,2012,35a4Kzyo9XY4FI9FaSIzzF,53.0,8,0.555,0.923,0.0,-5.908,1.0,0.0482,0.0411,0.0,0.112,0.682,116.012,notExplicit,3.6986666666666665,4.0
688,2012-02-18,Stronger (What Doesn't Kill You),Kelly Clarkson,Pop,2012,35a4Kzyo9XY4FI9FaSIzzF,53.0,7,0.555,0.923,0.0,-5.908,1.0,0.0482,0.0411,0.0,0.112,0.682,116.012,notExplicit,3.6986666666666665,4.0
689,2012-02-11,Set Fire To The Rain,Adele,Pop,2012,6qFnAsON1WA0q96PjTlgot,45.0,22,0.5820000000000001,0.273,9.0,-9.2,0.0,0.0312,0.955,0.0,0.122,0.34,110.037,notExplicit,4.215016666666667,4.0
690,2012-02-04,Set Fire To The Rain,Adele,Pop,2012,6qFnAsON1WA0q96PjTlgot,45.0,21,0.5820000000000001,0.273,9.0,-9.2,0.0,0.0312,0.955,0.0,0.122,0.34,110.037,notExplicit,4.215016666666667,4.0
691,2012-01-28,We Found Love,Rihanna Featuring Calvin Harris,Pop,2012,3t4HeVfURZ5DuqMWz0Cmqg,61.0,17,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
692,2012-01-21,We Found Love,Rihanna Featuring Calvin Harris,Pop,2012,3t4HeVfURZ5DuqMWz0Cmqg,61.0,16,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
693,2012-01-14,Sexy And I Know It,LMFAO,Pop,2012,2rVWttrvE2kUeFUCHyuyLR,38.0,18,0.711,0.8270000000000001,7.0,-4.9,1.0,0.194,0.183,0.0,0.226,0.564,130.02200000000002,notExplicit,3.29755,4.0
694,2012-01-07,Sexy And I Know It,LMFAO,Pop,2012,2rVWttrvE2kUeFUCHyuyLR,38.0,17,0.711,0.8270000000000001,7.0,-4.9,1.0,0.194,0.183,0.0,0.226,0.564,130.02200000000002,notExplicit,3.29755,4.0
695,2011-12-31,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,13,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
696,2011-12-24,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,12,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
697,2011-12-17,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,11,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
698,2011-12-10,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,10,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
699,2011-12-03,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,9,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
700,2011-11-26,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,8,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
701,2011-11-19,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,7,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
702,2011-11-12,We Found Love,Rihanna Featuring Calvin Harris,Pop,2011,6qn9YLKt13AGvpq9jfO8py,76.0,6,0.7340000000000001,0.7659999999999999,1.0,-4.485,1.0,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,notExplicit,3.5871166666666667,4.0
703,2011-11-05,Someone Like You,Adele,Pop,2011,4kflIGfjdZJW4ot2ioixTB,80.0,16,0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,notExplicit,4.750666666666667,4.0
704,2011-10-29,Someone Like You,Adele,Pop,2011,4kflIGfjdZJW4ot2ioixTB,80.0,15,0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,notExplicit,4.750666666666667,4.0
705,2011-10-22,Someone Like You,Adele,Pop,2011,4kflIGfjdZJW4ot2ioixTB,80.0,14,0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,notExplicit,4.750666666666667,4.0
706,2011-10-15,Someone Like You,Adele,Pop,2011,4kflIGfjdZJW4ot2ioixTB,80.0,13,0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,notExplicit,4.750666666666667,4.0
707,2011-10-08,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,Pop,2011,5d63e8JNRbvshRK9zu8HGG,38.0,14,0.713,0.758,11.0,-4.508,0.0,0.0438,0.0114,0.0,0.29600000000000004,0.624,128.061,notExplicit,3.354,4.0
708,2011-10-01,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,Pop,2011,5d63e8JNRbvshRK9zu8HGG,38.0,13,0.713,0.758,11.0,-4.508,0.0,0.0438,0.0114,0.0,0.29600000000000004,0.624,128.061,notExplicit,3.354,4.0
709,2011-09-24,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,Pop,2011,5d63e8JNRbvshRK9zu8HGG,38.0,12,0.713,0.758,11.0,-4.508,0.0,0.0438,0.0114,0.0,0.29600000000000004,0.624,128.061,notExplicit,3.354,4.0
710,2011-09-17,Someone Like You,Adele,Pop,2011,4kflIGfjdZJW4ot2ioixTB,80.0,9,0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,notExplicit,4.750666666666667,4.0
711,2011-09-10,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,Pop,2011,5d63e8JNRbvshRK9zu8HGG,38.0,10,0.713,0.758,11.0,-4.508,0.0,0.0438,0.0114,0.0,0.29600000000000004,0.624,128.061,notExplicit,3.354,4.0
712,2011-09-03,Last Friday Night (T.G.I.F.),Katy Perry,Pop,2011,3B7JBftBzVvhtNTVOEjdWM,49.0,13,0.525,0.967,2.0,-3.478,0.0,0.173,0.000285,1.31e-05,0.201,0.406,135.084,notExplicit,4.044,4.0
713,2011-08-27,Last Friday Night (T.G.I.F.),Katy Perry,Pop,2011,3B7JBftBzVvhtNTVOEjdWM,49.0,12,0.525,0.967,2.0,-3.478,0.0,0.173,0.000285,1.31e-05,0.201,0.406,135.084,notExplicit,4.044,4.0
714,2011-08-20,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,Pop,2011,0IkKz2J93C94Ei4BvDop7P,68.0,20,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,notExplicit,4.36955,4.0
715,2011-08-13,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,Pop,2011,0IkKz2J93C94Ei4BvDop7P,68.0,19,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,notExplicit,4.36955,4.0
716,2011-08-06,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,Pop,2011,0IkKz2J93C94Ei4BvDop7P,68.0,18,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,notExplicit,4.36955,4.0
717,2011-07-30,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,Pop,2011,30k44xwNH2SFdGm8pQhABt,27.0,17,0.675,0.6920000000000001,5.0,-3.895,0.0,0.0293,0.0496,4.24e-06,0.121,0.343,129.94299999999998,notExplicit,3.3577,4.0
718,2011-07-23,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,Pop,2011,0IkKz2J93C94Ei4BvDop7P,68.0,16,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,notExplicit,4.36955,4.0
719,2011-07-16,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,Pop,2011,0IkKz2J93C94Ei4BvDop7P,68.0,15,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,notExplicit,4.36955,4.0
720,2011-07-09,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Pop,2011,4QNpBfC0zvjKqPJcyqBy9W,79.0,13,0.6709999999999999,0.939,8.0,-3.2060000000000004,1.0,0.161,0.192,0.0,0.298,0.529,129.023,notExplicit,4.205116666666667,4.0
721,2011-07-02,Rolling In The Deep,Adele,Pop,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,24,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,notExplicit,3.804883333333333,4.0
722,2011-06-25,Rolling In The Deep,Adele,Pop,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,23,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,notExplicit,3.804883333333333,4.0
723,2011-06-18,Rolling In The Deep,Adele,Pop,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,22,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,notExplicit,3.804883333333333,4.0
724,2011-06-11,Rolling In The Deep,Adele,Pop,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,21,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,notExplicit,3.804883333333333,4.0
725,2011-06-04,Rolling In The Deep,Adele,Pop,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,20,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,notExplicit,3.804883333333333,4.0
726,2011-05-28,Rolling In The Deep,Adele,Pop,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,19,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,notExplicit,3.804883333333333,4.0
727,2011-05-21,Rolling In The Deep,Adele,Pop,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,18,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,notExplicit,3.804883333333333,4.0
728,2011-05-14,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,12,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
729,2011-05-07,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,11,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
730,2011-04-30,S&M,Rihanna Featuring Britney Spears,Electronic,2011,4sjiIpEv617LDXaidKioOI,90.0,14,0.932,0.547,0.0,-7.787000000000001,0.0,0.333,0.0388,0.0,0.0924,0.695,94.998,notExplicit,2.944,4.0
731,2011-04-23,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,9,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
732,2011-04-16,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,8,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
733,2011-04-09,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,7,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
734,2011-04-02,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,6,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
735,2011-03-26,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,5,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
736,2011-03-19,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,4,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
737,2011-03-12,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,3,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
738,2011-03-05,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,2,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
739,2011-02-26,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,1,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
740,2011-02-19,Black And Yellow,Wiz Khalifa,Hip-Hop/Rap,2011,5A6OHHy73AR5tLxgTc98zz,75.0,18,0.684,0.8340000000000001,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,explicit,3.627783333333333,4.0
741,2011-02-12,Grenade,Bruno Mars,Pop,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,18,0.643,0.394,2.0,-6.305,0.0,0.0305,0.818,0.0,0.0888,0.364,97.911,notExplicit,4.158916666666666,4.0
742,2011-02-05,Grenade,Bruno Mars,Pop,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,17,0.643,0.394,2.0,-6.305,0.0,0.0305,0.818,0.0,0.0888,0.364,97.911,notExplicit,4.158916666666666,4.0
743,2011-05-07,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,11,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
744,2011-04-30,S&M,Rihanna Featuring Britney Spears,Electronic,2011,4sjiIpEv617LDXaidKioOI,90.0,14,0.932,0.547,0.0,-7.787000000000001,0.0,0.333,0.0388,0.0,0.0924,0.695,94.998,notExplicit,2.944,4.0
745,2011-04-23,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,9,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
746,2011-04-16,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,8,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
747,2011-04-09,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,7,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
748,2011-05-07,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,11,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
749,2011-04-30,S&M,Rihanna Featuring Britney Spears,Electronic,2011,4sjiIpEv617LDXaidKioOI,90.0,14,0.932,0.547,0.0,-7.787000000000001,0.0,0.333,0.0388,0.0,0.0924,0.695,94.998,notExplicit,2.944,4.0
750,2011-04-23,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,9,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
751,2011-04-16,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,8,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
752,2011-04-09,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,7,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
753,2011-05-07,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,11,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
754,2011-04-30,S&M,Rihanna Featuring Britney Spears,Electronic,2011,4sjiIpEv617LDXaidKioOI,90.0,14,0.932,0.547,0.0,-7.787000000000001,0.0,0.333,0.0388,0.0,0.0924,0.695,94.998,notExplicit,2.944,4.0
755,2011-04-23,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,9,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
756,2011-04-16,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,8,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
757,2011-04-09,E.T.,Katy Perry Featuring Kanye West,Pop,2011,664fvVG2C15AoBlbmpig3p,39.0,7,0.534,0.633,5.0,-4.921,0.0,0.0406,0.05,2.71e-05,0.113,0.163,136.03799999999998,notExplicit,3.3482166666666666,4.0
758,2011-04-02,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,6,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
759,2011-03-26,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,5,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
760,2011-03-19,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,4,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
761,2011-03-12,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,3,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
762,2011-03-05,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,2,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
763,2011-02-26,Born This Way,Lady Gaga,Pop,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,1,0.5870000000000001,0.828,11.0,-5.1080000000000005,1.0,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,notExplicit,4.33755,4.0
764,2011-02-19,Black And Yellow,Wiz Khalifa,Hip-Hop/Rap,2011,5A6OHHy73AR5tLxgTc98zz,75.0,18,0.684,0.8340000000000001,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,explicit,3.627783333333333,4.0
765,2011-02-12,Grenade,Bruno Mars,Pop,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,18,0.643,0.394,2.0,-6.305,0.0,0.0305,0.818,0.0,0.0888,0.364,97.911,notExplicit,4.158916666666666,4.0
766,2011-02-05,Grenade,Bruno Mars,Pop,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,17,0.643,0.394,2.0,-6.305,0.0,0.0305,0.818,0.0,0.0888,0.364,97.911,notExplicit,4.158916666666666,4.0
767,2011-01-29,Hold It Against Me,Britney Spears,Pop,2011,7Dyq1bhhjknLKEGg4k5NLr,60.0,1,0.648,0.722,0.0,-4.813,0.0,0.0427,0.0103,0.0,0.24,0.389,132.97299999999998,notExplicit,3.8137833333333333,4.0
768,2011-01-22,Grenade,Bruno Mars,Pop,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,15,0.643,0.394,2.0,-6.305,0.0,0.0305,0.818,0.0,0.0888,0.364,97.911,notExplicit,4.158916666666666,4.0
769,2011-01-15,Firework,Katy Perry,Singer/Songwriter,2011,5Y2g2734P6TcuJJmDwz9QO,52.0,11,0.5920000000000001,0.551,9.0,-3.809,0.0,0.0286,0.826,0.452,0.16,0.591,127.938,notExplicit,3.7008833333333335,4.0
770,2011-01-08,Grenade,Bruno Mars,Pop,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,13,0.643,0.394,2.0,-6.305,0.0,0.0305,0.818,0.0,0.0888,0.364,97.911,notExplicit,4.158916666666666,4.0
771,2011-01-01,Firework,Katy Perry,Singer/Songwriter,2011,5Y2g2734P6TcuJJmDwz9QO,52.0,9,0.5920000000000001,0.551,9.0,-3.809,0.0,0.0286,0.826,0.452,0.16,0.591,127.938,notExplicit,3.7008833333333335,4.0
772,2010-12-25,Firework,Katy Perry,Singer/Songwriter,2010,4r6eNCsrZnQWJzzvFh4nlg,64.0,8,0.638,0.8320000000000001,8.0,-5.039,1.0,0.049,0.141,0.0,0.113,0.648,124.071,notExplicit,3.798216666666667,4.0
773,2010-12-18,Firework,Katy Perry,Singer/Songwriter,2010,4r6eNCsrZnQWJzzvFh4nlg,64.0,7,0.638,0.8320000000000001,8.0,-5.039,1.0,0.049,0.141,0.0,0.113,0.648,124.071,notExplicit,3.798216666666667,4.0
774,2010-12-11,Raise Your Glass,P!nk,Pop,2010,1gv4xPanImH17bKZ9rOveR,76.0,8,0.7,0.7090000000000001,7.0,-5.006,1.0,0.0839,0.0048,0.0,0.0289,0.625,122.019,explicit,3.3826666666666667,4.0
775,2010-12-04,Only Girl (In The World),Rihanna,Pop,2010,6jAsmDJI8iPhGWtS27kZ67,68.0,11,0.7859999999999999,0.716,11.0,-4.253,0.0,0.0409,0.102,1.7199999999999998e-05,0.0557,0.595,125.921,notExplicit,3.925333333333333,4.0
776,2010-11-27,Like A G6,Far*East Movement Featuring Cataracs & Dev,,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,14,0.435,0.8370000000000001,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,,3.6148833333333332,4.0
777,2010-11-20,What's My Name?,Rihanna Featuring Drake,Pop,2010,1pYKzfOlpHWtVUiEIu4Vn7,64.0,3,0.695,0.782,2.0,-2.967,1.0,0.0629,0.223,0.0,0.0773,0.595,99.992,notExplicit,4.386216666666667,4.0
778,2010-11-13,We R Who We R,Ke$ha,Pop,2010,3LUWWox8YYykohBbHUrrxd,72.0,1,0.736,0.8170000000000001,8.0,-4.9,1.0,0.0407,0.00987,0.0016699999999999998,0.117,0.653,119.95,notExplicit,3.4126666666666665,4.0
779,2010-11-06,Like A G6,Far*East Movement Featuring Cataracs & Dev,,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,11,0.435,0.8370000000000001,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,,3.6148833333333332,4.0
780,2010-10-30,Like A G6,Far*East Movement Featuring Cataracs & Dev,,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,10,0.435,0.8370000000000001,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,,3.6148833333333332,4.0
781,2010-11-06,Like A G6,Far*East Movement Featuring Cataracs & Dev,,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,11,0.435,0.8370000000000001,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,,3.6148833333333332,4.0
782,2010-10-30,Like A G6,Far*East Movement Featuring Cataracs & Dev,,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,10,0.435,0.8370000000000001,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,,3.6148833333333332,4.0
783,2010-10-23,Just The Way You Are,Bruno Mars,Pop,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,12,0.637,0.843,5.0,-5.4129999999999985,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.012,notExplicit,3.6788833333333333,4.0
784,2010-10-16,Just The Way You Are,Bruno Mars,Pop,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,11,0.637,0.843,5.0,-5.4129999999999985,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.012,notExplicit,3.6788833333333333,4.0
785,2010-10-09,Just The Way You Are,Bruno Mars,Pop,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,10,0.637,0.843,5.0,-5.4129999999999985,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.012,notExplicit,3.6788833333333333,4.0
786,2010-10-02,Just The Way You Are,Bruno Mars,Pop,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,9,0.637,0.843,5.0,-5.4129999999999985,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.012,notExplicit,3.6788833333333333,4.0
787,2010-09-25,Teenage Dream,Katy Perry,Singer/Songwriter,2010,5jzKL4BDMClWqRguW5qZvh,64.0,8,0.7190000000000001,0.7979999999999999,10.0,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,notExplicit,3.7956833333333333,4.0
788,2010-09-18,Teenage Dream,Katy Perry,Singer/Songwriter,2010,5jzKL4BDMClWqRguW5qZvh,64.0,7,0.7190000000000001,0.7979999999999999,10.0,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,notExplicit,3.7956833333333333,4.0
